price,area,bedrooms,address,address_clean,street,street_for_geo,location,latitude,longitude
28.3,95,4.0,"Đường Trịnh Đình Cửu,
                                    Phường Định Công,
                                    Hà Nội","Đường Trịnh Đình Cửu, Phường Định Công, Hà Nội",Đường Trịnh Đình Cửu,"Đường Trịnh Đình Cửu, Việt Nam",,,
17.95,60,5.0,"Đường Bằng Liệt,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Bằng Liệt, Phường Hoàng Liệt, Hà Nội",Đường Bằng Liệt,"Đường Bằng Liệt, Việt Nam","Trường Mầm non Hoa Hướng Dương, Phố Bằng Liệt, Khu đô thị Bắc Linh Đàm mở rộng, Hoàng Liệt, Phường Hoàng Liệt, Thành phố Hà Nội, 11719, Việt Nam",20.966795,105.824457
39.5,140,1.0,"Đường Bằng Liệt,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Bằng Liệt, Phường Hoàng Liệt, Hà Nội",Đường Bằng Liệt,"Đường Bằng Liệt, Việt Nam","Trường Mầm non Hoa Hướng Dương, Phố Bằng Liệt, Khu đô thị Bắc Linh Đàm mở rộng, Hoàng Liệt, Phường Hoàng Liệt, Thành phố Hà Nội, 11719, Việt Nam",20.966795,105.824457
62.0,210,4.0,"Phố Bùi Quốc Khái,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Phố Bùi Quốc Khái, Phường Hoàng Liệt, Hà Nội",Phố Bùi Quốc Khái,"Phố Bùi Quốc Khái, Việt Nam","Phố Bùi Quốc Khái, Khu đô thị Tây Nam Linh Đàm, Hoàng Liệt, Phường Hoàng Liệt, Thành phố Hà Nội, 11719, Việt Nam",20.960076,105.8225111
51.95,200,4.0,"Đường Nguyễn Hữu Thọ,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nguyễn Hữu Thọ, Phường Hoàng Liệt, Hà Nội",Đường Nguyễn Hữu Thọ,"Đường Nguyễn Hữu Thọ, Việt Nam","Đường Nguyễn Hữu Thọ, Khuê Trung, Phường Cẩm Lệ, Thành phố Đà Nẵng, 02363, Việt Nam",16.0279456,108.2088213
18.5,60,4.0,"Phố Bùi Quốc Khái,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Phố Bùi Quốc Khái, Phường Hoàng Liệt, Hà Nội",Phố Bùi Quốc Khái,"Phố Bùi Quốc Khái, Việt Nam","Phố Bùi Quốc Khái, Khu đô thị Tây Nam Linh Đàm, Hoàng Liệt, Phường Hoàng Liệt, Thành phố Hà Nội, 11719, Việt Nam",20.960076,105.8225111
37.0,120,4.0,"Đường Nguyễn Xiển,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nguyễn Xiển, Phường Hoàng Liệt, Hà Nội",Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Việt Nam","Đường Nguyễn Xiển, Kẻ Đơ, Phường Thanh Liệt, Thành phố Hà Nội, 11410, Việt Nam",20.9883052,105.805355
26.5,80,1.0,"Đường Vành Đai 3,
                                    Phường Yên Sở,
                                    Hà Nội","Đường Vành Đai 3, Phường Yên Sở, Hà Nội",Đường Vành Đai 3,"Đường Vành Đai 3, Việt Nam","Đường Vành Đai, Đa Hội, Phường Phù Khê, Tỉnh Bắc Ninh, 10165, Việt Nam",21.1248274,105.9175627
27.9,60,4.0,"Đường Nguyễn Cảnh Dị,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nguyễn Cảnh Dị, Phường Hoàng Liệt, Hà Nội",Đường Nguyễn Cảnh Dị,"Đường Nguyễn Cảnh Dị, Việt Nam","Đường Nguyễn Cảnh Dị, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0672103,108.1504482
13.3,37,4.0,"Đường Đặng Xuân Bảng,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Đặng Xuân Bảng, Phường Hoàng Liệt, Hà Nội",Đường Đặng Xuân Bảng,"Đường Đặng Xuân Bảng, Việt Nam","Đường Đặng Xuân Bảng, Khuê Trung, Phường Cẩm Lệ, Thành phố Đà Nẵng, 02363, Việt Nam",16.0298133,108.214063
13.75,37,8.0,"Đường Đặng Xuân Bảng,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Đặng Xuân Bảng, Phường Hoàng Liệt, Hà Nội",Đường Đặng Xuân Bảng,"Đường Đặng Xuân Bảng, Việt Nam","Đường Đặng Xuân Bảng, Khuê Trung, Phường Cẩm Lệ, Thành phố Đà Nẵng, 02363, Việt Nam",16.0298133,108.214063
10.2,40,3.0,"Đường Nguyễn Chính,
                                    Phường Hoàng Mai,
                                    Hà Nội","Đường Nguyễn Chính, Phường Hoàng Mai, Hà Nội",Đường Nguyễn Chính,"Đường Nguyễn Chính, Việt Nam","Agribank, Đường Nguyễn Trãi, Chính Kinh, Kẻ Mọc (Nhân Mục), Phường Thanh Xuân, Thành phố Hà Nội, 11417, Việt Nam",20.9996974,105.8149084
7.5,42,3.0,"Đường Hoàng Mai,
                                    Phường Tương Mai,
                                    Hà Nội","Đường Hoàng Mai, Phường Tương Mai, Hà Nội",Đường Hoàng Mai,"Đường Hoàng Mai, Việt Nam","Đường Hoàng Mai, Thanh Mai, Kẻ Mơ, Phường Tương Mai, Thành phố Hà Nội, 11715, Việt Nam",20.9860359,105.8616015
8.2,45,4.0,"Phố Giáp Nhị,
                                    Phường Hoàng Mai,
                                    Hà Nội","Phố Giáp Nhị, Phường Hoàng Mai, Hà Nội",Phố Giáp Nhị,"Phố Giáp Nhị, Việt Nam","Phố Giáp Nhị, Giáp Nhị, Kẻ Sét, Hoàng Mai, Phường Hoàng Mai, Thành phố Hà Nội, 11720, Việt Nam",20.976707,105.8439255
38.5,120,4.0,"Đường Nguyễn Cảnh Dị,
                                    Phường Định Công,
                                    Hà Nội","Đường Nguyễn Cảnh Dị, Phường Định Công, Hà Nội",Đường Nguyễn Cảnh Dị,"Đường Nguyễn Cảnh Dị, Việt Nam","Đường Nguyễn Cảnh Dị, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0672103,108.1504482
55.0,200,2.0,"Đường Giải Phóng,
                                    Phường Tương Mai,
                                    Hà Nội","Đường Giải Phóng, Phường Tương Mai, Hà Nội",Đường Giải Phóng,"Đường Giải Phóng, Việt Nam","Đường Giải Phóng, Phường Kim Liên, Thành phố Hà Nội, 11520, Việt Nam",21.0029657,105.841228
60.0,100,10.0,"Đường Tam Trinh,
                                    Phường Vĩnh Tuy,
                                    Hà Nội","Đường Tam Trinh, Phường Vĩnh Tuy, Hà Nội",Đường Tam Trinh,"Đường Tam Trinh, Việt Nam","Đường Tam Trinh, Sở Thượng, Hoàng Mai, Phường Hoàng Mai, Thành phố Hà Nội, 11720, Việt Nam",20.9646301,105.8685606
17.5,60,1.0,"Đường Linh Đường,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Linh Đường, Phường Hoàng Liệt, Hà Nội",Đường Linh Đường,"Đường Linh Đường, Việt Nam","BIDV, Đường Nguyễn Văn Linh, Sài Đồng, Phường Phúc Lợi, Thành phố Hà Nội, 08443, Việt Nam",21.033519,105.906583
21.3,48,6.0,"Phố Kim Đồng,
                                    Phường Tương Mai,
                                    Hà Nội","Phố Kim Đồng, Phường Tương Mai, Hà Nội",Phố Kim Đồng,"Phố Kim Đồng, Việt Nam","Phố Kim Đồng, Giáp Bát, Phường Tương Mai, Thành phố Hà Nội, 11715, Việt Nam",20.9838158,105.84344
28.5,75,4.0,"Đường Nguyễn Xiển,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nguyễn Xiển, Phường Hoàng Liệt, Hà Nội",Đường Nguyễn Xiển,"Đường Nguyễn Xiển, Việt Nam","Đường Nguyễn Xiển, Kẻ Đơ, Phường Thanh Liệt, Thành phố Hà Nội, 11410, Việt Nam",20.9883052,105.805355
32.0,54,7.0,",
                                    Phường Hoàng Liệt,
                                    Hà Nội",", Phường Hoàng Liệt, Hà Nội",,", Việt Nam",Việt Nam,15.9266657,107.9650855
26.0,65,5.0,"Đường Tam Trinh,
                                    Phường Vĩnh Tuy,
                                    Hà Nội","Đường Tam Trinh, Phường Vĩnh Tuy, Hà Nội",Đường Tam Trinh,"Đường Tam Trinh, Việt Nam","Đường Tam Trinh, Sở Thượng, Hoàng Mai, Phường Hoàng Mai, Thành phố Hà Nội, 11720, Việt Nam",20.9646301,105.8685606
5.5,69,2.0,"Đường Nguyễn Đức Cảnh,
                                    Phường Tương Mai,
                                    Hà Nội","Đường Nguyễn Đức Cảnh, Phường Tương Mai, Hà Nội",Đường Nguyễn Đức Cảnh,"Đường Nguyễn Đức Cảnh, Việt Nam","Đường Nguyễn Đức Cảnh, Thanh Bình, Phường Hải Châu, Thành phố Đà Nẵng, 50207, Việt Nam",16.0892123,108.2186626
26.8,55,4.0,"Đường Lương Khánh Thiện,
                                    Phường Tương Mai,
                                    Hà Nội","Đường Lương Khánh Thiện, Phường Tương Mai, Hà Nội",Đường Lương Khánh Thiện,"Đường Lương Khánh Thiện, Việt Nam","Đường Lương Khánh Thiện, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0797228,108.1583513
23.8,70,4.0,"Đường Lương Khánh Thiện,
                                    Phường Tương Mai,
                                    Hà Nội","Đường Lương Khánh Thiện, Phường Tương Mai, Hà Nội",Đường Lương Khánh Thiện,"Đường Lương Khánh Thiện, Việt Nam","Đường Lương Khánh Thiện, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0797228,108.1583513
21.0,54,4.0,"Đường Nguyễn Cảnh Dị,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nguyễn Cảnh Dị, Phường Hoàng Liệt, Hà Nội",Đường Nguyễn Cảnh Dị,"Đường Nguyễn Cảnh Dị, Việt Nam","Đường Nguyễn Cảnh Dị, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0672103,108.1504482
28.5,59,5.0,"Phố Kim Đồng,
                                    Phường Tương Mai,
                                    Hà Nội","Phố Kim Đồng, Phường Tương Mai, Hà Nội",Phố Kim Đồng,"Phố Kim Đồng, Việt Nam","Phố Kim Đồng, Giáp Bát, Phường Tương Mai, Thành phố Hà Nội, 11715, Việt Nam",20.9838158,105.84344
35.9,90,6.0,"Phố Bùi Huy Bích,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Phố Bùi Huy Bích, Phường Hoàng Liệt, Hà Nội",Phố Bùi Huy Bích,"Phố Bùi Huy Bích, Việt Nam","Phố Bùi Huy Bích, Hoàng Mai, Phường Hoàng Mai, Thành phố Hà Nội, 11720, Việt Nam",20.9695478,105.8492717
39.9,85,5.0,"Đường Trần Nguyên Đán,
                                    Phường Định Công,
                                    Hà Nội","Đường Trần Nguyên Đán, Phường Định Công, Hà Nội",Đường Trần Nguyên Đán,"Đường Trần Nguyên Đán, Việt Nam","Đường Trần Nguyên Đán, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0808394,108.1552743
5.75,73,2.0,"Đường Trần Nguyên Đán,
                                    Phường Định Công,
                                    Hà Nội","Đường Trần Nguyên Đán, Phường Định Công, Hà Nội",Đường Trần Nguyên Đán,"Đường Trần Nguyên Đán, Việt Nam","Đường Trần Nguyên Đán, Phường Hòa Khánh, Thành phố Đà Nẵng, 84236, Việt Nam",16.0808394,108.1552743
5.85,30,4.0,"Đường Kim Giang,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Kim Giang, Phường Hoàng Liệt, Hà Nội",Đường Kim Giang,"Đường Kim Giang, Việt Nam","Đường Kim Giang, Kim Văn, Kẻ Lủ, Định Công, Phường Định Công, Thành phố Hà Nội, 11717, Việt Nam",20.9771949,105.8242672
3.0,50,2.0,"Đường Nghiêm Xuân Yêm,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nghiêm Xuân Yêm, Phường Hoàng Liệt, Hà Nội",Đường Nghiêm Xuân Yêm,"Đường Nghiêm Xuân Yêm, Việt Nam","Đường Nghiêm Xuân Yêm, Kim Giang, Kẻ Lủ, Định Công, Phường Định Công, Thành phố Hà Nội, 11717, Việt Nam",20.9781088,105.8128862
8.0,91,3.0,"Đường Nghiêm Xuân Yêm,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Nghiêm Xuân Yêm, Phường Hoàng Liệt, Hà Nội",Đường Nghiêm Xuân Yêm,"Đường Nghiêm Xuân Yêm, Việt Nam","Đường Nghiêm Xuân Yêm, Kim Giang, Kẻ Lủ, Định Công, Phường Định Công, Thành phố Hà Nội, 11717, Việt Nam",20.9781088,105.8128862
9.6,40,4.0,"Đường Định Công Thượng,
                                    Phường Định Công,
                                    Hà Nội","Đường Định Công Thượng, Phường Định Công, Hà Nội",Đường Định Công Thượng,"Đường Định Công Thượng, Việt Nam","Công ty Advanex Việt Nam, 18, Đường 11, Khu công nghiệp VSIP Bắc Ninh, Đại Thượng, Thôn Giáo, Xã Đại Đồng, Tỉnh Bắc Ninh, 16300, Việt Nam",21.0827313,105.9884226
11.8,40,4.0,"Phố Lê Trọng Tấn,
                                    Phường Định Công,
                                    Hà Nội","Phố Lê Trọng Tấn, Phường Định Công, Hà Nội",Phố Lê Trọng Tấn,"Phố Lê Trọng Tấn, Việt Nam","Phố Lê Trọng Tấn, Phương Liệt, Phường Phương Liệt, Thành phố Hà Nội, 11412, Việt Nam",20.9895322,105.8342424
8.9,37,3.0,"Phố Kim Đồng,
                                    Phường Tương Mai,
                                    Hà Nội","Phố Kim Đồng, Phường Tương Mai, Hà Nội",Phố Kim Đồng,"Phố Kim Đồng, Việt Nam","Phố Kim Đồng, Giáp Bát, Phường Tương Mai, Thành phố Hà Nội, 11715, Việt Nam",20.9838158,105.84344
26.5,90,5.0,"Đường Kim Giang,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Kim Giang, Phường Hoàng Liệt, Hà Nội",Đường Kim Giang,"Đường Kim Giang, Việt Nam","Đường Kim Giang, Kim Văn, Kẻ Lủ, Định Công, Phường Định Công, Thành phố Hà Nội, 11717, Việt Nam",20.9771949,105.8242672
20.5,90,4.0,"Đường Linh Đàm,
                                    Phường Hoàng Liệt,
                                    Hà Nội","Đường Linh Đàm, Phường Hoàng Liệt, Hà Nội",Đường Linh Đàm,"Đường Linh Đàm, Việt Nam","Bưu Điện Việt Nam, Đường Nghiêm Xuân Yêm, Khu đô thị Bắc Linh Đàm mở rộng, Kẻ Lủ, Định Công, Phường Định Công, Thành phố Hà Nội, 11717, Việt Nam",20.9697129,105.8268207
