,price,area,bedrooms,latitude,longitude
2361,118.0,150,45.0,21.0338754,105.8527193
2362,118.0,150,42.0,20.9840816,105.7949941
2363,110.0,150,45.0,21.0295773,105.8458257
2364,118.0,150,44.0,21.0305995,105.8496576
2365,90.0,200,4.0,21.0188157,105.8619631
2366,319.0,436,6.0,21.0273013,105.8468908
2367,350.0,404,2.0,21.0273013,105.8468908
2368,330.0,380,3.0,21.0248656,105.853079
2369,330.0,388,2.0,21.0244842,105.8521273
2370,355.0,350,70.0,21.0244842,105.8521273
2371,295.0,310,75.0,21.0326116,105.853813
2372,320.0,320,71.0,21.0250982,105.8581493
2373,310.0,320,70.0,21.0392905,105.847154
2374,400.0,520,6.0,21.019862,105.8534606
2375,330.0,385,3.0,21.0305995,105.8496576
2376,360.0,450,6.0,21.0244842,105.8521273
2377,360.0,450,6.0,21.0229837,105.8517102
2378,400.0,480,4.0,21.0244842,105.8521273
2379,190.0,220,3.0,21.0279183,105.8499422
2380,480.0,900,5.0,21.0327909,105.8463184
2381,500.0,842,5.0,21.0317467,105.8498075
2382,380.0,430,5.0,21.0313506,105.8536074
2383,460.0,501,5.0,21.0229837,105.8517102
2384,350.0,400,3.0,21.0229837,105.8517102
2385,400.0,460,5.0,21.1335919,105.5020812
2386,395.0,461,6.0,21.0273013,105.8468908
2387,390.0,465,4.0,21.0130865,105.8491392
2388,360.0,420,2.0,21.0130865,105.8491392
2389,330.0,366,3.0,21.0229837,105.8517102
2390,430.0,402,12.0,21.0229837,105.8517102
2391,410.0,380,2.0,21.0130865,105.8491392
2392,438.0,420,2.0,21.0244842,105.8521273
2393,390.0,360,2.0,21.0273013,105.8468908
2394,415.0,412,3.0,21.019862,105.8534606
2395,206.0,345,5.0,21.0329823,105.8544642
2396,320.0,320,80.0,21.0313506,105.8536074
2397,390.0,520,7.0,21.0295773,105.8458257
2398,290.0,320,80.0,21.0208355,105.857352
2399,300.0,420,6.0,21.0313506,105.8536074
2400,300.0,350,6.0,21.0290414,105.8500781
2401,295.0,360,4.0,21.0295773,105.8458257
2402,320.0,450,8.0,21.0295773,105.8458257
2403,300.0,420,2.0,21.0295773,105.8458257
2404,288.0,385,5.0,21.0317467,105.8498075
2405,320.0,415,6.0,21.0295773,105.8458257
2406,320.0,432,6.0,21.0317467,105.8498075
2407,175.0,180,42.0,21.0295773,105.8458257
2408,280.0,280,75.0,21.0326116,105.853813
2409,270.0,300,80.0,21.0295773,105.8458257
2410,255.0,250,65.0,21.0317467,105.8498075
2411,158.0,160,36.0,21.0354958,105.8470494
2412,160.0,160,35.0,21.0359375,105.8532321
2413,368.0,370,91.0,21.0305995,105.8496576
2414,355.0,360,91.0,21.0295773,105.8458257
2415,290.0,310,83.0,21.0295773,105.8458257
2416,230.0,250,70.0,21.0313506,105.8536074
2417,210.0,230,57.0,21.0295773,105.8458257
2418,209.0,210,58.0,21.0295773,105.8458257
2419,180.0,190,48.0,21.0313506,105.8536074
2420,150.0,170,35.0,21.0317467,105.8498075
2421,260.0,260,60.0,21.0317467,105.8498075
2422,290.0,280,70.0,21.0317467,105.8498075
2423,315.0,320,80.0,21.0326116,105.853813
2424,305.0,310,79.0,21.0326116,105.853813
2425,290.0,330,80.0,21.0326116,105.853813
2426,348.0,350,91.0,21.0326116,105.853813
2427,290.0,290,70.0,21.0326116,105.853813
2428,270.0,280,60.0,21.0326116,105.853813
2429,240.0,250,65.0,21.0326116,105.853813
2430,210.0,220,55.0,21.0326116,105.853813
2431,190.0,200,45.0,21.0326116,105.853813
2432,175.0,180,45.0,21.0326116,105.853813
2433,345.0,370,92.0,21.0338754,105.8527193
2434,175.0,180,43.0,21.0326116,105.853813
2435,700.0,682,9.0,21.0130865,105.8491392
2436,115.0,120,26.0,21.0326116,105.853813
2437,240.0,245,65.0,21.0295773,105.8458257
2438,230.0,235,62.0,21.0295773,105.8458257
2439,220.0,225,55.0,21.0295773,105.8458257
2440,210.0,215,56.0,21.0313506,105.8536074
2441,150.0,145,35.0,21.0295773,105.8458257
2442,190.0,195,40.0,21.0326116,105.853813
2443,160.0,185,42.0,21.0359375,105.8532321
2444,170.0,175,36.0,21.0326116,105.853813
2445,189.0,190,38.0,21.0295773,105.8458257
2446,250.0,292,5.0,21.0130865,105.8491392
2447,350.0,415,2.0,21.0130865,105.8491392
2448,330.0,333,79.0,21.0322483,105.8524244
2449,320.0,422,6.0,21.0239544,105.8568965
2450,320.0,400,5.0,21.035453,105.8529456
2451,320.0,405,6.0,21.0338754,105.8527193
2452,359.0,450,5.0,21.0244842,105.8521273
2453,380.0,430,5.0,21.0130865,105.8491392
2454,150.0,150,35.0,21.0354958,105.8470494
2455,388.0,390,110.0,21.0295773,105.8458257
2456,339.0,402,2.0,21.0244842,105.8521273
2457,400.0,360,70.0,21.019862,105.8534606
2458,270.0,270,63.0,21.0313506,105.8536074
2459,199.0,156,4.0,21.0244842,105.8521273
2464,125.0,160,35.0,21.0229837,105.8517102
2466,18.5,20,2.0,21.0381532,105.8476432
2467,400.0,400,3.0,21.0207052,105.8490885
2469,19.5,42,6.0,21.0381532,105.8476432
2470,32.0,70,6.0,10.8287006,106.6835014
2471,820.0,681,22.0,21.0130865,105.8491392
2472,29.0,85,10.0,21.03504,105.8449751
2473,35.0,40,2.0,21.0153314,105.8531311
2474,36.0,42,6.0,21.0239544,105.8568965
2475,54.5,55,6.0,21.0248656,105.853079
2476,37.5,70,2.0,21.0327319,105.8493924
2477,61.5,145,2.0,21.0198231,105.8487549
2478,90.0,113,10.0,21.035453,105.8529456
2479,94.5,120,3.0,15.9266657,107.9650855
2480,280.0,158,24.0,21.0354958,105.8470494
2481,650.0,701,11.0,21.0244842,105.8521273
2482,80.0,100,4.0,21.0203326,105.8471846
2483,990.0,510,132.0,21.0195043,105.8524946
2484,94.0,2290,50.0,16.0865094,108.2348429
2485,278.0,278,6.0,15.9266657,107.9650855
2486,70.0,100,6.0,21.0203326,105.8471846
2487,800.0,350,66.0,21.0341961,105.8520789
2488,470.0,438,15.0,9.7831999,105.4663515
2489,1.5,20,1.0,21.0370992,105.8507797
2490,17.9,40,3.0,21.03504,105.8449751
2491,36.0,95,2.0,21.0352556,105.8543119
2492,41.0,60,3.0,21.0355776,105.846754
2493,137.5,70,4.0,21.0329823,105.8544642
2494,42.0,55,6.0,20.9736131,105.7750658
2496,161.0,200,6.0,21.0392905,105.847154
2497,159.0,201,6.0,21.0392905,105.847154
2498,48.0,84,4.0,21.0355776,105.846754
2499,96.88,131,3.0,21.0248656,105.853079
2500,250.0,330,4.0,21.0273013,105.8468908
2501,260.0,420,4.0,21.1335919,105.5020812
2502,70.0,35,3.0,21.0329823,105.8544642
2503,190.0,80,4.0,21.0273013,105.8468908
2504,53.0,47,5.0,21.0374754,105.845784
2505,17.0,35,3.0,21.03504,105.8449751
2506,320.0,385,5.0,9.7831999,105.4663515
2507,390.0,500,6.0,9.7831999,105.4663515
2508,170.0,190,50.0,9.7831999,105.4663515
2509,170.0,180,45.0,21.0244842,105.8521273
2510,320.0,384,6.0,21.0229837,105.8517102
2511,330.0,390,5.0,21.0248656,105.853079
2512,369.0,450,4.0,21.0239544,105.8568965
2513,350.0,460,4.0,21.019862,105.8534606
2514,600.0,750,5.0,9.7831999,105.4663515
2515,370.0,450,6.0,21.0130865,105.8491392
2516,400.0,460,2.0,21.0244842,105.8521273
2517,320.0,380,2.0,21.019862,105.8534606
2518,298.0,488,6.0,21.0852021,105.7160622
2519,170.0,190,50.0,21.0130865,105.8491392
2520,250.0,280,65.0,21.0279183,105.8499422
2521,250.0,280,70.0,21.019862,105.8534606
2522,240.0,270,65.0,21.0229837,105.8517102
2523,350.0,350,79.0,21.0282302,105.8556732
2524,198.0,230,60.0,21.0239544,105.8568965
2525,390.0,462,6.0,21.0130865,105.8491392
2526,320.0,400,5.0,21.0244842,105.8521273
2527,330.0,354,75.0,21.0359375,105.8532321
2528,375.0,628,9.0,21.0295773,105.8458257
2529,165.0,160,42.0,21.0295773,105.8458257
2530,250.0,421,9.0,21.0295773,105.8458257
2531,220.0,517,12.0,21.0327909,105.8463184
2532,387.0,485,7.0,21.0295773,105.8458257
2533,175.0,180,38.0,21.0295773,105.8458257
2534,280.0,323,71.0,20.9840816,105.7949941
2535,290.0,300,70.0,21.0359375,105.8532321
2536,240.0,280,65.0,9.7831999,105.4663515
2537,165.0,170,45.0,21.0295773,105.8458257
2538,290.0,300,65.0,21.0322483,105.8524244
2539,390.0,380,11.0,21.019862,105.8534606
2540,520.0,500,12.0,21.0244842,105.8521273
2541,700.0,650,12.0,21.0248656,105.853079
2542,410.0,395,10.0,9.7831999,105.4663515
2543,165.0,160,40.0,21.0295773,105.8458257
2544,300.0,405,5.0,21.0359375,105.8532321
2545,313.0,370,5.0,21.0239544,105.8568965
2546,180.0,320,5.0,16.0083621,108.236915
2547,320.0,400,6.0,21.0338754,105.8527193
2548,300.0,420,6.0,21.0130865,105.8491392
2549,300.0,420,6.0,21.0852021,105.7160622
2550,300.0,420,6.0,21.0229837,105.8517102
2551,332.0,556,12.0,21.0295773,105.8458257
2552,290.0,302,71.0,21.0295773,105.8458257
2553,189.0,292,3.0,21.1020069,105.9617453
2554,345.0,345,3.0,21.0229837,105.8517102
2555,518.0,665,12.0,21.0244842,105.8521273
2556,323.0,360,4.0,21.0130865,105.8491392
2557,626.0,605,16.0,21.0130865,105.8491392
2558,315.0,350,1.0,21.0244842,105.8521273
2559,795.0,735,2.0,21.0130865,105.8491392
2560,472.0,450,2.0,21.019862,105.8534606
2561,160.0,180,40.0,21.0244842,105.8521273
2562,158.0,160,32.0,21.019862,105.8534606
2563,540.0,450,1.0,21.0229837,105.8517102
2564,179.0,182,40.0,21.0300682,105.8504467
2565,263.0,442,8.0,21.0295773,105.8458257
2566,620.0,500,1.0,21.0244842,105.8521273
2567,270.0,300,70.0,21.0130865,105.8491392
2568,420.0,410,23.0,21.0130865,105.8491392
2569,434.0,625,11.0,21.0305995,105.8496576
2570,189.0,420,10.0,21.0852021,105.7160622
2571,251.0,420,12.0,21.0295773,105.8458257
2572,220.0,216,52.0,21.0295773,105.8458257
2573,260.0,445,6.0,21.0130865,105.8491392
2574,295.0,475,6.0,21.0295773,105.8458257
2575,235.0,240,61.0,21.0295773,105.8458257
2576,280.0,300,85.0,21.0295773,105.8458257
2577,285.0,374,3.0,21.0295773,105.8458257
2578,295.0,388,4.0,21.0317467,105.8498075
2579,180.0,200,55.0,21.0317467,105.8498075
2580,165.0,185,48.0,21.0295773,105.8458257
2581,379.0,360,9.0,21.0130865,105.8491392
2582,229.0,385,2.0,21.0295773,105.8458257
2583,350.0,410,1.0,21.0229837,105.8517102
2584,390.0,450,2.0,21.0244842,105.8521273
2585,346.0,400,2.0,21.0130865,105.8491392
2586,388.0,360,2.0,21.0130865,105.8491392
2587,379.0,360,2.0,21.0229837,105.8517102
2588,300.0,320,4.0,21.0229837,105.8517102
2589,165.0,175,50.0,9.7831999,105.4663515
2590,680.0,540,130.0,21.0295773,105.8458257
2591,250.0,265,68.0,21.0313506,105.8536074
2592,280.0,300,60.0,21.0279183,105.8499422
2593,240.0,270,65.0,21.0244842,105.8521273
2594,250.0,280,68.0,21.0239544,105.8568965
2595,250.0,280,65.0,21.0295773,105.8458257
2596,170.0,190,50.0,21.0229837,105.8517102
2597,170.0,190,50.0,21.0239544,105.8568965
2598,170.0,190,50.0,21.019862,105.8534606
2599,360.0,500,5.0,21.0227678,105.8552002
2600,170.0,190,50.0,21.0227678,105.8552002
2601,240.0,260,60.0,21.0130865,105.8491392
2602,360.0,360,75.0,21.0244842,105.8521273
2603,480.0,600,6.0,21.0279183,105.8499422
2604,350.0,450,6.0,9.7831999,105.4663515
2605,197.0,277,5.0,20.9707314,105.7803302
2606,11.9,45,3.0,21.0203326,105.8471846
2607,19.5,60,4.0,9.7831999,105.4663515
2608,60.0,70,4.0,21.03504,105.8449751
2609,29.5,40,5.0,21.0305995,105.8496576
2610,29.65,39,5.0,21.0290414,105.8500781
2611,16.95,40,4.0,21.03504,105.8449751
2612,16.95,40,4.0,21.03504,105.8449751
2613,16.9,33,3.0,21.0313506,105.8536074
2614,12.5,33,3.0,21.0203326,105.8471846
2615,50.0,105,6.0,21.0195043,105.8524946
2616,14.8,40,3.0,21.03504,105.8449751
2617,28.0,90,6.0,9.7831999,105.4663515
2618,30.0,60,4.0,21.0248656,105.853079
2619,6.6,37,3.0,21.0479546,105.8429444
2620,6.6,37,3.0,21.0036508,105.8743649
2621,158.0,180,40.0,21.0370992,105.8507797
2622,68.9,52,13.0,21.0290414,105.8500781
2623,105.0,167,2.0,21.0224315,105.8433846
2624,41.0,78,6.0,21.0321002,105.8337335
2625,376.0,426,3.0,9.7831999,105.4663515
2626,250.0,350,4.0,21.0235081,105.8478279
2627,255.0,205,2.0,21.0305995,105.8496576
2628,248.0,190,32.0,21.0277371,105.8421644
2629,222.0,250,4.0,21.0200626,105.8461823
2630,178.0,200,40.0,21.0248656,105.853079
2631,83.0,200,2.0,21.0346532,105.8496653
2632,64.9,82,14.0,20.9840816,105.7949941
2633,138.0,60,7.0,21.0300682,105.8504467
2634,335.0,356,3.0,9.7831999,105.4663515
2635,148.0,119,23.0,21.0306106,105.8466472
2636,68.5,95,9.0,21.1335919,105.5020812
2637,73.0,110,4.0,21.0290414,105.8500781
2638,74.9,105,2.0,21.0290414,105.8500781
2639,298.0,350,3.0,21.0244842,105.8521273
2640,416.0,430,3.0,21.1335919,105.5020812
2641,180.0,140,10.0,21.0130865,105.8491392
2642,17.0,35,4.0,21.03504,105.8449751
2643,29.5,60,4.0,9.7831999,105.4663515
2644,3.8,15,1.0,21.0327909,105.8463184
2645,8.5,25,4.0,21.0401758,105.8481641
2646,35.0,45,4.0,21.0327909,105.8463184
2647,60.0,75,4.0,21.032343,105.8550226
2648,137.0,98,6.0,21.0329823,105.8544642
2649,97.0,120,6.0,21.0357738,105.8483192
2650,6.0,30,2.0,21.0359375,105.8532321
2651,15.3,86,6.0,21.044835,105.8508135
2652,15.0,60,2.0,21.0343345,105.8546868
2653,4.5,28,2.0,21.0321002,105.8337335
2654,48.8,58,10.0,21.0360653,105.847679
2655,300.0,215,6.0,9.7831999,105.4663515
2656,189.0,100,6.0,21.025729,105.852452
2657,142.0,120,5.0,21.0392905,105.847154
2658,130.0,65,8.0,21.0269963,105.8514677
2659,42.0,78,13.0,21.0110874,105.8596068
2660,38.0,33,5.0,21.0239544,105.8568965
2661,190.0,165,2.0,21.0279183,105.8499422
2662,183.0,222,3.0,21.0328486,105.8469269
2663,140.0,90,3.0,21.0279183,105.8499422
2664,76.0,75,9.0,21.03504,105.8449751
2665,545.0,557,1.0,21.0227678,105.8552002
2666,17.0,35,4.0,21.03504,105.8449751
2667,17.0,37,4.0,21.03504,105.8449751
2668,17.0,35,6.0,21.03504,105.8449751
2669,263.0,330,48.0,21.0354756,105.8504855
2670,138.5,110,4.0,21.0381095,105.8465933
2671,5.9,150,4.0,21.0188157,105.8619631
2672,8.5,28,3.0,21.0193526,105.8518473
2673,380.0,500,8.0,21.0244842,105.8521273
2674,280.0,465,6.0,21.0295773,105.8458257
2675,320.0,465,4.0,21.0295773,105.8458257
2676,290.0,300,70.0,21.0295773,105.8458257
2677,335.0,350,84.0,21.0326116,105.853813
2678,330.0,352,70.0,21.0359375,105.8532321
2679,280.0,320,90.0,21.0295773,105.8458257
2680,160.0,400,10.0,21.0227678,105.8552002
2681,290.0,380,5.0,21.0305995,105.8496576
2682,260.0,336,93.0,21.0317467,105.8498075
2683,167.0,165,40.0,21.0295773,105.8458257
2684,194.0,385,6.0,21.0317467,105.8498075
2685,298.0,385,3.0,21.0295773,105.8458257
2686,218.0,230,60.0,21.0295773,105.8458257
2687,300.0,352,70.0,20.9840816,105.7949941
2688,520.0,481,3.0,21.0130865,105.8491392
2689,350.0,396,4.0,21.0130865,105.8491392
2690,330.0,505,6.0,21.0305995,105.8496576
2691,310.0,504,7.0,21.0282302,105.8556732
2692,320.0,504,7.0,21.0290414,105.8500781
2693,350.0,450,4.0,21.0130865,105.8491392
2694,450.0,600,4.0,21.019862,105.8534606
2695,370.0,465,6.0,21.0244842,105.8521273
2696,340.0,392,5.0,21.0229837,105.8517102
2697,299.0,310,65.0,21.0130865,105.8491392
2698,350.0,340,70.0,21.0244842,105.8521273
2699,360.0,360,75.0,21.019862,105.8534606
2700,62.0,260,6.0,20.9697129,105.8268207
2701,17.9,72,9.0,16.0921574,108.2463273
2702,8.0,33,4.0,20.9667301,105.8763743
2703,25.5,86,4.0,20.9771949,105.8242672
2704,19.5,65,4.0,20.9697129,105.8268207
2705,28.9,85,5.0,20.9697129,105.8268207
2706,8.5,40,6.0,20.9918123,105.8631455
2707,56.0,110,15.0,20.9861842,105.8561607
2708,68.0,250,6.0,21.0474978,105.8071263
2709,12.0,45,6.0,20.9801262,105.8506545
2710,9.0,40,3.0,20.9876944,105.8426059
2711,22.8,68,21.0,20.9646301,105.8685606
2712,31.5,100,4.0,20.9801262,105.8506545
2713,7.3,31,3.0,20.9975985,105.8893794
2714,6.35,25,3.0,20.9706203,105.8321984
2715,12.0,60,1.0,20.9646301,105.8685606
2716,12.0,60,1.0,20.9646301,105.8685606
2717,26.8,55,5.0,16.0797228,108.1583513
2718,5.0,27,2.0,20.9646301,105.8685606
2719,16.0,98,4.0,20.9646301,105.8685606
2720,5.65,68,2.0,20.960076,105.8225111
2721,16.8,60,2.0,20.9697129,105.8268207
2722,5.4,62,2.0,20.9697129,105.8268207
2723,11.15,70,6.0,20.9918123,105.8631455
2724,5.8,73,2.0,20.9697129,105.8268207
2725,45.0,90,1.0,20.9861842,105.8561607
2726,11.9,36,4.0,20.9706203,105.8321984
2727,25.5,55,4.0,16.0797228,108.1583513
2728,78.88,368,5.0,16.0240457,108.2132795
2729,68.88,318,7.0,16.0279456,108.2088213
2730,22.8,85,27.0,20.9706579,105.8417882
2731,9.5,58,6.0,20.9732626,105.8340019
2732,4.4,65,2.0,20.9646301,105.8685606
2733,33.9,78,6.0,20.9641529,105.7616362
2734,60.0,120,16.0,20.9801262,105.8506545
2735,8.9,40,4.0,20.9771949,105.8242672
2736,16.5,52,6.0,20.0002275,105.7237448
2737,24.0,70,8.0,20.9646301,105.8685606
2738,7.15,32,3.0,21.7324969,104.9566437
2739,7.8,39,6.0,20.9615433,105.8678993
2740,14.2,43,4.0,16.0892123,108.2186626
2741,18.5,69,8.0,20.9876944,105.8426059
2742,8.9,36,4.0,20.9771949,105.8242672
2743,12.6,44,4.0,20.976707,105.8439255
2744,8.35,30,3.0,16.0797228,108.1583513
2745,25.0,30,6.0,20.9646301,105.8685606
2746,13.5,70,6.0,20.9860359,105.8616015
2747,9.0,50,2.0,20.9860359,105.8616015
2748,8.5,35,3.0,20.9918123,105.8631455
2749,10.5,50,7.0,20.9771949,105.8242672
2750,16.3,75,5.0,20.9771949,105.8242672
2752,8.5,35,3.0,20.9918123,105.8631455
2753,7.9,123,4.0,10.7515305,106.6627933
2754,8.4,43,3.0,20.9860359,105.8616015
2755,14.6,67,5.0,20.9788469,105.8431746
2756,15.45,58,6.0,21.0029657,105.841228
2757,15.1,60,6.0,20.9860359,105.8616015
2758,17.0,55,5.0,20.9861842,105.8561607
2759,19.3,56,4.0,20.9860359,105.8616015
2760,26.6,98,6.0,20.9838158,105.84344
2761,26.8,95,8.0,20.9801262,105.8506545
2762,92.0,400,5.0,20.9695478,105.8492717
2763,93.0,402,5.0,16.0298133,108.214063
2764,37.5,106,1.0,16.0240457,108.2132795
2765,19.0,60,2.0,21.0505535,105.9136339
2766,39.0,110,2.0,16.0240457,108.2132795
2767,98.0,406,5.0,21.033519,105.906583
2768,180.0,5000,5.0,21.033519,105.906583
2769,91.0,408,12.0,16.0240457,108.2132795
2770,92.0,400,15.0,20.9599112,105.8405546
2771,48.0,228,5.0,20.9697129,105.8268207
2772,47.5,230,3.0,20.9697129,105.8268207
2773,48.0,226,3.0,16.0672103,108.1504482
2774,106.0,640,5.0,20.9697129,105.8268207
2775,18.0,80,3.0,20.9697129,105.8268207
2776,90.0,240,2.0,16.0672103,108.1504482
2777,85.0,232,1.0,16.0279456,108.2088213
2778,63.0,130,2.0,16.0240457,108.2132795
2779,16.9,60,2.0,20.9697129,105.8268207
2780,9.6,48,4.0,16.0240457,108.2132795
2781,30.0,102,2.0,16.0240457,108.2132795
2782,95.0,403,5.0,16.0672103,108.1504482
2783,93.0,250,10.0,16.0672103,108.1504482
2784,47.5,225,3.0,20.9697129,105.8268207
2785,7.25,40,2.0,20.9992293,105.8699309
2786,13.8,55,12.0,20.9860359,105.8616015
2787,22.5,70,3.0,20.987372,105.8491198
2788,14.8,60,14.0,20.9992293,105.8699309
2789,158.0,1200,5.0,20.9801262,105.8506545
2790,15.9,75,6.0,21.0029657,105.841228
2791,2.8,60,2.0,21.0029657,105.841228
2792,26.5,106,4.0,16.0921574,108.2463273
2793,12.8,45,6.0,20.9599112,105.8405546
2794,13.5,55,4.0,20.9599112,105.8405546
2795,16.8,60,2.0,20.9697129,105.8268207
2796,9.9,42,4.0,20.9599112,105.8405546
2797,46.0,120,8.0,20.9838158,105.84344
2798,13.98,88,5.0,21.0029657,105.841228
2799,12.8,60,9.0,20.9788469,105.8431746
2801,16.868,61,14.0,20.9876944,105.8426059
2802,14.2,65,14.0,20.9771949,105.8242672
2803,9.5,65,1.0,20.9697129,105.8268207
2804,19.0,82,22.0,20.9641529,105.7616362
2805,16.0,50,6.0,10.8049698,106.6966231
2806,15.5,80,4.0,21.0029657,105.841228
2807,12.8,80,4.0,20.9599112,105.8405546
2808,21.5,55,4.0,16.0672103,108.1504482
2809,22.8,68,6.0,20.9697129,105.8268207
2810,17.6,76,2.0,20.9697129,105.8268207
2811,9.5,45,4.0,20.9697129,105.8268207
2812,31.0,80,4.0,20.9732626,105.8340019
2813,7.65,45,9.0,20.9697129,105.8268207
2814,9.8,70,4.0,20.9697129,105.8268207
2816,9.2,40,5.0,20.9771949,105.8242672
2817,10.6,70,9.0,20.9771949,105.8242672
2818,8.7,40,4.0,20.9599112,105.8405546
2819,14.0,50,3.0,21.0029657,105.841228
2820,15.45,60,4.0,21.0029657,105.841228
2821,11.9,45,4.0,20.9599112,105.8405546
2822,16.8,75,15.0,21.0029657,105.841228
2823,27.5,122,5.0,20.9788469,105.8431746
2824,57.0,210,6.0,20.9732626,105.8340019
2825,11.8,45,4.0,20.9641529,105.7616362
2826,7.5,35,5.0,20.9641529,105.7616362
2827,11.7,55,5.0,21.0029657,105.841228
2828,25.8,90,8.0,20.9801262,105.8506545
2829,25.0,80,6.0,20.9838158,105.84344
2830,8.6,45,1.0,20.9641529,105.7616362
2831,13.9,74,16.0,20.9860359,105.8616015
2832,8.6,40,4.0,20.9697129,105.8268207
2833,14.8,60,3.0,20.9697129,105.8268207
2834,11.8,50,11.0,21.0029657,105.841228
2835,11.0,55,10.0,21.0827313,105.9884226
2836,16.3,70,20.0,20.9771949,105.8242672
2837,9.5,53,7.0,10.7515305,106.6627933
2839,11.0,70,10.0,21.0029657,105.841228
2840,77.0,254,3.0,10.7908156,106.7860466
2841,9.85,32,3.0,20.9860359,105.8616015
2842,5.4,68,2.0,20.9697129,105.8268207
2843,18.1,66,2.0,20.9918123,105.8631455
2844,8.95,35,3.0,21.0827313,105.9884226
2845,5.8,42,5.0,16.0921574,108.2463273
2846,29.0,290,2.0,21.0029657,105.841228
2847,19.0,85,6.0,20.9788469,105.8431746
2848,30.0,150,1.0,20.9771949,105.8242672
2849,11.5,60,8.0,20.9646301,105.8685606
2850,26.5,100,7.0,20.9838158,105.84344
2851,9.7,34,4.0,21.0827313,105.9884226
2852,22.5,51,3.0,20.9801262,105.8506545
2853,49.5,152,5.0,16.0808394,108.1552743
2854,30.0,85,6.0,20.9883052,105.805355
2855,29.9,80,4.0,16.0298133,108.214063
2856,45.0,90,6.0,16.0808394,108.1552743
2857,50.0,150,6.0,16.0808394,108.1552743
2858,38.5,150,3.0,21.0827313,105.9884226
2859,17.8,60,2.0,20.960076,105.8225111
2860,42.0,130,8.0,20.9788469,105.8431746
2861,40.0,190,6.0,20.9697129,105.8268207
2862,30.0,75,5.0,20.9706203,105.8321984
2863,21.0,56,5.0,20.9706203,105.8321984
2864,53.0,180,5.0,20.960076,105.8225111
2865,25.0,75,6.0,20.9771949,105.8242672
2866,66.0,230,8.0,20.960076,105.8225111
2867,65.0,260,8.0,10.7908156,106.7860466
2868,60.5,260,8.0,16.0279456,108.2088213
2869,68.0,370,8.0,16.0240457,108.2132795
2870,22.8,75,21.0,21.0827313,105.9884226
2871,3.9,54,2.0,20.9883052,105.805355
2872,5.4,74,3.0,20.9883052,105.805355
2873,7.6,34,3.0,20.9697129,105.8268207
2874,9.68,32,3.0,20.9697129,105.8268207
2875,22.8,78,21.0,21.0827313,105.9884226
2876,16.9,76,4.0,21.0827313,105.9884226
2877,7.65,34,3.0,20.9836576,105.8252437
2878,4.95,62,2.0,20.9697129,105.8268207
2879,11.6,43,3.0,20.9697129,105.8268207
2880,9.5,39,4.0,20.9697129,105.8268207
2881,18.5,50,8.0,20.9697129,105.8268207
2882,8.3,62,1.0,20.9697129,105.8268207
2884,14.5,52,4.0,21.0827313,105.9884226
2885,13.5,55,6.0,21.0827313,105.9884226
2886,17.9,46,3.0,21.0029657,105.841228
2887,9.2,38,4.0,21.0827313,105.9884226
2888,3.1,35,4.0,21.0827313,105.9884226
2889,9.6,36,4.0,20.9876944,105.8426059
2890,9.6,35,4.0,20.9876944,105.8426059
2891,9.8,36,4.0,20.976707,105.8439255
2892,9.8,35,4.0,20.976707,105.8439255
2893,9.6,35,4.0,20.9788469,105.8431746
2894,9.6,36,4.0,20.9860359,105.8616015
2895,9.6,36,4.0,20.9860359,105.8616015
2896,26.0,65,8.0,20.9836576,105.8252437
2897,9.8,36,4.0,20.976707,105.8439255
2898,9.8,35,4.0,20.976707,105.8439255
2899,9.8,36,4.0,20.976707,105.8439255
2900,9.8,36,4.0,20.976707,105.8439255
2901,8.7,30,3.0,20.9801262,105.8506545
2902,56.0,100,3.0,20.9861842,105.8561607
2903,20.0,55,3.0,20.9838158,105.84344
2904,17.0,41,3.0,20.9838158,105.84344
2905,40.0,60,3.0,20.9861842,105.8561607
2906,29.0,100,4.0,20.9861842,105.8561607
2907,23.0,75,4.0,20.9801262,105.8506545
2908,24.0,65,4.0,20.9860359,105.8616015
2909,22.5,60,4.0,20.9838158,105.84344
2910,29.0,75,3.0,20.9801262,105.8506545
2911,39.5,85,4.0,20.9861842,105.8561607
2912,19.0,65,3.0,20.9838158,105.84344
2913,27.0,80,4.0,20.9706366,105.8498257
2914,28.0,80,4.0,20.9646301,105.8685606
2915,25.0,90,4.0,20.9801262,105.8506545
2916,31.0,60,3.0,20.9861842,105.8561607
2917,17.9,50,3.0,20.9801262,105.8506545
2918,24.5,65,4.0,20.9861842,105.8561607
2919,25.9,75,4.0,20.9838158,105.84344
2920,21.4,50,3.0,20.9801262,105.8506545
2921,22.0,65,3.0,20.9695478,105.8492717
2922,28.0,140,6.0,21.0029657,105.841228
2923,57.5,230,4.0,16.0279456,108.2088213
2924,62.0,250,3.0,16.0279456,108.2088213
2925,16.5,60,1.0,20.966795,105.824457
2926,11.0,60,4.0,20.966795,105.824457
2927,40.0,130,4.0,20.9883052,105.805355
2928,8.0,80,2.0,20.966795,105.824457
2929,15.5,60,5.0,20.966795,105.824457
2930,16.5,60,1.0,20.966795,105.824457
2931,60.0,230,4.0,20.9697129,105.8268207
2932,16.8,65,5.0,20.966795,105.824457
2933,16.8,60,4.0,20.966795,105.824457
2934,13.95,50,4.0,16.0279456,108.2088213
2936,17.95,60,5.0,20.966795,105.824457
2937,39.5,140,1.0,20.966795,105.824457
